LONGITUDE,LATITUDE,TAXONOMY,MACRO_TAXONOMY,BUILDINGS,OCCUPANCY,OCCUPANCY_TYPE,AREA_PER_BUILDING_SQM,COST_PER_AREA_EUR,TOTAL_REPL_COST_EUR,COST_STRUCTURAL_EUR,COST_NONSTRUCTURAL_EUR,COST_CONTENTS_EUR,OCCUPANTS_PER_ASSET,OCCUPANTS_PER_ASSET_DAY,OCCUPANTS_PER_ASSET_NIGHT,OCCUPANTS_PER_ASSET_TRANSIT,OCCUPANTS_PER_ASSET_AVERAGE,NAME_1,ID_1
24.750999999999998,59.4043,CR/LFINF+CDL/H:1,"Concrete frame with infill panels, low rise, low/moderate code",176.4207,Com,Hotels,195,1512.0,52015879.188,10403175.8376,15604763.7564,26007939.594,2231.8493306402665,1180.275577070484,107.42114013304669,229.82914852134274,505.8419552416246,Harju,1
24.750999999999998,59.4043,CR/LFINF+CDL/H:1,"Concrete frame with infill panels, low rise, low/moderate code",795.2640000000001,Com,Trade,684,1281.0,696813497.8560001,139362699.5712,209044049.3568,348406748.92800003,35289.71453304208,18662.365605652245,1698.5292501898487,3634.0289334690747,7998.30792977039,Harju,1
24.750999999999998,59.4043,CR/LFINF+CDM/H:2,"Concrete frame with infill panels, low rise, low/moderate code",266.1786,Com,Hotels,391,1512.0,157362658.8912,31472531.778240006,47208797.66736,78681329.4456,6751.97171319025,3570.66545700154,324.97915052756,695.2977911091925,1530.3141328794306,Harju,1
24.750999999999998,59.4043,CR/LFINF+CDM/H:2,"Concrete frame with infill panels, low rise, low/moderate code",87.55199999999998,Com,Trade,1368,1281.0,153426825.21599996,30685365.043199994,46028047.56479999,76713412.60799998,7770.212374247795,4109.144720510585,373.98809178492064,800.1531596629153,1761.0953239861403,Harju,1
24.750999999999998,59.4043,CR/LFINF+CDM/HBET:3-5,"Concrete frame with infill panels, mid rise, low/moderate code",1247.3253,Com,Hotels,976,1512.0,1840692913.1136,368138582.62272,552207873.93408,920346456.5568,78978.75245362798,41766.57059630944,3801.3263343455683,8132.9949914172485,17900.29730735742,Harju,1
24.750999999999998,59.4043,CR/LFINF+CDM/HBET:3-5,"Concrete frame with infill panels, mid rise, low/moderate code",1288.5054000000002,Com,Offices,359,1680.0,777123376.8480003,155424675.36960003,233137013.0544001,388561688.42400014,30009.68327300556,15870.110834313353,1444.3960656130307,3090.3071544042937,6801.604684776892,Harju,1
24.750999999999998,59.4043,CR/LFINF+CDM/HBET:6-,"Concrete frame with infill panels, mid rise, low/moderate code",89.75789999999998,Com,Hotels,1172,1512.0,159056743.30559996,31811348.661119994,47717022.99167999,79528371.65279998,6824.659923508896,3609.105381328981,328.47770677840674,702.7830049431757,1546.7886976835211,Harju,1
24.750999999999998,59.4043,CR/LFINF+CDM/HBET:6-,"Concrete frame with infill panels, mid rise, low/moderate code",68.4371,Com,Offices,430,1680.0,49438961.04,9887792.207999999,14831688.312,24719480.52,1909.1531748465893,1009.6232009136464,91.8894514585412,196.5988664861773,432.70383961945504,Harju,1
24.750999999999998,59.4043,CR/LWAL+CDM/HBET:3-5,"Concrete wall, mid rise, low/moderate code",83.5677,Com,Hotels,976,1512.0,123321857.7024,24664371.540480006,36996557.310720004,61660928.8512,5291.38043733984,2798.2565908197394,254.67943182960386,544.8904832959447,1199.2755019817625,Harju,1
24.750999999999998,59.4043,CR/LWAL+CDM/HBET:3-5,"Concrete wall, mid rise, low/moderate code",63.71730000000001,Com,Offices,359,1680.0,38429177.975999996,7685835.595200001,11528753.3928,19214588.987999998,1483.995326687088,784.7857005979131,71.42617906877624,152.81738675625627,336.3430888076485,Harju,1
24.750999999999998,59.4043,CR/LWAL+CDM/HBET:6-,"Concrete wall, mid rise, low/moderate code",9.2853,Com,Hotels,1172,1512.0,16454145.8592,3290829.17184,4936243.75776,8227072.9295999985,705.9993024319548,373.355729102998,33.98045242535241,72.7016901665354,160.01262389829526,Harju,1
24.750999999999998,59.4043,CR/LWAL+CDM/HBET:6-,"Concrete wall, mid rise, low/moderate code",7.079700000000001,Com,Offices,430,1680.0,5114375.28,1022875.056,1534312.584,2557187.64,197.49860429447472,104.44377940485997,9.505805323297363,20.337813774432124,44.76246616752982,Harju,1
24.750999999999998,59.4043,MUR+CB/LWAL+CDN/H:1,"Unreinforced masonry, low rise",405.4581,Com,Hotels,195,1224.0,96774739.308,19354947.8616,29032421.7924,48387369.654,5129.33793533114,2712.563168354973,246.88016416542308,528.2038325665949,1162.5490550289971,Harju,1
24.750999999999998,59.4043,MUR+CB/LWAL+CDN/H:1,"Unreinforced masonry, low rise",82.5965,Com,Offices,72,1360.0,8087849.28,1617569.856,2426354.784,4043924.64,385.81122699385764,204.02970860484277,18.569480166441366,39.72968272214648,87.44295716447687,Harju,1
24.750999999999998,59.4043,MUR+CB/LWAL+CDN/H:1,"Unreinforced masonry, low rise",230.5536,Com,Trade,684,1037.0,163533512.9088,32706702.581760004,49060053.87264,81766756.4544,10230.779626092932,5410.373882005603,492.4176541834789,1053.5349935561721,2318.7755099150845,Harju,1
24.750999999999998,59.4043,MUR+CB/LWAL+CDN/H:2,"Unreinforced masonry, low rise",136.1844,Com,Hotels,391,1224.0,65175674.88960001,13035134.977920005,19552702.466879997,32587837.444800004,3454.497155585709,1826.8520942798573,166.26840259549581,355.7337535907496,782.9514168220343,Harju,1
